"Subject_ID","Activity","Measurement","M_Estimate","Average_Measurement"
17,"Walking_Upstairs","tGravityAccMag","std",-0.1028777303875
18,"Laying","AngleGravity","mean",-0.18829742625641
18,"Laying","fBodyAcc","mean",-0.986232254358974
18,"Laying","fBodyAcc","std",-0.986097704461538
18,"Laying","fBodyAccJerk","mean",-0.987128966820513
18,"Laying","fBodyAccJerk","std",-0.987865566666667
18,"Laying","fBodyAccMag","mean",-0.986788412
18,"Laying","fBodyAccMag","std",-0.987648484461539
18,"Laying","fBodyBodyAccJerkMag","mean",-0.988548418307692
18,"Laying","fBodyBodyAccJerkMag","std",-0.989710656769231
18,"Laying","fBodyBodyGyroJerkMag","mean",-0.991901007538462
18,"Laying","fBodyBodyGyroJerkMag","std",-0.992737961692308
18,"Laying","fBodyBodyGyroMag","mean",-0.984329092153846
18,"Laying","fBodyBodyGyroMag","std",-0.981468841692308
18,"Laying","fBodyGyro","mean",-0.987682463538462
18,"Laying","fBodyGyro","std",-0.98765339825641
18,"Laying","tBodyAcc","mean",0.0498662935179487
18,"Laying","tBodyAcc","std",-0.986115744153846
18,"Laying","tBodyAccAngleGravity","mean",0.00780201507692308
18,"Laying","tBodyAccJerk","mean",0.0284956496947179
18,"Laying","tBodyAccJerk","std",-0.987378552205128
18,"Laying","tBodyAccJerkAngleGravity","mean",0.0285001830563077
18,"Laying","tBodyAccJerkMag","mean",-0.98832154
18,"Laying","tBodyAccJerkMag","std",-0.989526277538462
18,"Laying","tBodyAccMag","mean",-0.986456241538462
18,"Laying","tBodyAccMag","std",-0.986464542615385
18,"Laying","tBodyGyro","mean",-0.00505223889333333
18,"Laying","tBodyGyro","std",-0.987394619076923
18,"Laying","tBodyGyroAngleGravity","mean",0.00323848521692308
18,"Laying","tBodyGyroJerk","mean",-0.0661243471589744
18,"Laying","tBodyGyroJerk","std",-0.993066727333333
18,"Laying","tBodyGyroJerkAngleGravity","mean",0.0290040708784615
18,"Laying","tBodyGyroJerkMag","mean",-0.993095122615385
18,"Laying","tBodyGyroJerkMag","std",-0.992153054
18,"Laying","tBodyGyroMag","mean",-0.980740846769231
18,"Laying","tBodyGyroMag","std",-0.980560877846154
18,"Laying","tGravityAcc","mean",0.368216737435897
18,"Laying","tGravityAcc","std",-0.989255586564103
18,"Laying","tGravityAccMag","mean",-0.986456241538462
18,"Laying","tGravityAccMag","std",-0.986464542615385
18,"Sitting","AngleGravity","mean",-0.280379841098421
18,"Sitting","fBodyAcc","mean",-0.984226630643275
18,"Sitting","fBodyAcc","std",-0.981869585263158
18,"Sitting","fBodyAccJerk","mean",-0.988085590994152
18,"Sitting","fBodyAccJerk","std",-0.989291827134503
18,"Sitting","fBodyAccMag","mean",-0.984781467192982
18,"Sitting","fBodyAccMag","std",-0.982226151578947
18,"Sitting","fBodyBodyAccJerkMag","mean",-0.990407075964912
18,"Sitting","fBodyBodyAccJerkMag","std",-0.991044297894737
18,"Sitting","fBodyBodyGyroJerkMag","mean",-0.99480818754386
18,"Sitting","fBodyBodyGyroJerkMag","std",-0.994967621754386
18,"Sitting","fBodyBodyGyroMag","mean",-0.986535242105263
18,"Sitting","fBodyBodyGyroMag","std",-0.981252632807018
18,"Sitting","fBodyGyro","mean",-0.987230529415205
18,"Sitting","fBodyGyro","std",-0.987027587894737
18,"Sitting","tBodyAcc","mean",0.0508320383245614
18,"Sitting","tBodyAcc","std",-0.982282945555556
18,"Sitting","tBodyAccAngleGravity","mean",0.0146348425982456
18,"Sitting","tBodyAccJerk","mean",0.0287853541051649
18,"Sitting","tBodyAccJerk","std",-0.988593500292398
18,"Sitting","tBodyAccJerkAngleGravity","mean",0.0111668165140351
18,"Sitting","tBodyAccJerkMag","mean",-0.989869574561404
18,"Sitting","tBodyAccJerkMag","std",-0.991159350526316
18,"Sitting","tBodyAccMag","mean",-0.983674151754386
18,"Sitting","tBodyAccMag","std",-0.981595285964912
18,"Sitting","tBodyGyro","mean",-0.00569042879122807
18,"Sitting","tBodyGyro","std",-0.986745266081871
18,"Sitting","tBodyGyroAngleGravity","mean",-0.040857837877193
18,"Sitting","tBodyGyroJerk","mean",-0.0624959743321637
18,"Sitting","tBodyGyroJerk","std",-0.993736225964912
18,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.048496385377193
18,"Sitting","tBodyGyroJerkMag","mean",-0.994873439824561
18,"Sitting","tBodyGyroJerkMag","std",-0.994868913508772
18,"Sitting","tBodyGyroMag","mean",-0.977634992105263
18,"Sitting","tBodyGyroMag","std",-0.981372675614035
18,"Sitting","tGravityAcc","mean",0.400526787807018
18,"Sitting","tGravityAcc","std",-0.985473144678363
18,"Sitting","tGravityAccMag","mean",-0.983674151754386
18,"Sitting","tGravityAccMag","std",-0.981595285964912
18,"Standing","AngleGravity","mean",-0.165277797452055
18,"Standing","fBodyAcc","mean",-0.975807289589041
18,"Standing","fBodyAcc","std",-0.967639080410959
18,"Standing","fBodyAccJerk","mean",-0.983684771461187
18,"Standing","fBodyAccJerk","std",-0.985580934885845
18,"Standing","fBodyAccMag","mean",-0.976797646027397
18,"Standing","fBodyAccMag","std",-0.973264853561644
18,"Standing","fBodyBodyAccJerkMag","mean",-0.984987073150685
18,"Standing","fBodyBodyAccJerkMag","std",-0.986277356712329
18,"Standing","fBodyBodyGyroJerkMag","mean",-0.988960668767123
18,"Standing","fBodyBodyGyroJerkMag","std",-0.988407465205479
18,"Standing","fBodyBodyGyroMag","mean",-0.972352593013699
18,"Standing","fBodyBodyGyroMag","std",-0.95911345739726
18,"Standing","fBodyGyro","mean",-0.974094833059361
18,"Standing","fBodyGyro","std",-0.971965716575342
18,"Standing","tBodyAcc","mean",0.051123366043379
18,"Standing","tBodyAcc","std",-0.969372369406393
18,"Standing","tBodyAccAngleGravity","mean",0.00991716683630137
18,"Standing","tBodyAccJerk","mean",0.0280024717575571
18,"Standing","tBodyAccJerk","std",-0.984389920045662
18,"Standing","tBodyAccJerkAngleGravity","mean",0.000636839232876713
18,"Standing","tBodyAccJerkMag","mean",-0.98596529369863
18,"Standing","tBodyAccJerkMag","std",-0.986015285890411
18,"Standing","tBodyAccMag","mean",-0.972607495342466
18,"Standing","tBodyAccMag","std",-0.972285545479452
18,"Standing","tBodyGyro","mean",-0.00516475670547945
18,"Standing","tBodyGyro","std",-0.971830595525114
18,"Standing","tBodyGyroAngleGravity","mean",-0.0325280581041096
18,"Standing","tBodyGyroJerk","mean",-0.064204396347032
18,"Standing","tBodyGyroJerk","std",-0.986460651598174
18,"Standing","tBodyGyroJerkAngleGravity","mean",-0.00680588488767123
18,"Standing","tBodyGyroJerkMag","mean",-0.988685954931507
18,"Standing","tBodyGyroJerkMag","std",-0.988519665753425
18,"Standing","tBodyGyroMag","mean",-0.963006793150685
18,"Standing","tBodyGyroMag","std",-0.959797118082192
18,"Standing","tGravityAcc","mean",0.231596736082192
18,"Standing","tGravityAcc","std",-0.983883436164384
18,"Standing","tGravityAccMag","mean",-0.972607495342466
18,"Standing","tGravityAccMag","std",-0.972285545479452
18,"Walking","AngleGravity","mean",-0.130476938095238
18,"Walking","fBodyAcc","mean",-0.368284159583333
18,"Walking","fBodyAcc","std",-0.361734473988095
18,"Walking","fBodyAccJerk","mean",-0.459284316904762
18,"Walking","fBodyAccJerk","std",-0.45352801922619
18,"Walking","fBodyAccMag","mean",-0.424386734107143
18,"Walking","fBodyAccMag","std",-0.565563056964286
18,"Walking","fBodyBodyAccJerkMag","mean",-0.41403775125
18,"Walking","fBodyBodyAccJerkMag","std",-0.444453486071429
18,"Walking","fBodyBodyGyroJerkMag","mean",-0.710596311071429
18,"Walking","fBodyBodyGyroJerkMag","std",-0.769408385535714
18,"Walking","fBodyBodyGyroMag","mean",-0.620331394285714
18,"Walking","fBodyBodyGyroMag","std",-0.668908146607143
18,"Walking","fBodyGyro","mean",-0.572907976666667
18,"Walking","fBodyGyro","std",-0.581400607738095
18,"Walking","tBodyAcc","mean",0.0506223599735119
18,"Walking","tBodyAcc","std",-0.343786485738095
18,"Walking","tBodyAccAngleGravity","mean",0.0392682820178571
18,"Walking","tBodyAccJerk","mean",0.0385706890095238
18,"Walking","tBodyAccJerk","std",-0.440513846011905
18,"Walking","tBodyAccJerkAngleGravity","mean",0.0230035141785714
18,"Walking","tBodyAccJerkMag","mean",-0.379269262142857
18,"Walking","tBodyAccJerkMag","std",-0.42541866125
18,"Walking","tBodyAccMag","mean",-0.287908078035714
18,"Walking","tBodyAccMag","std",-0.460346465357143
18,"Walking","tBodyGyro","mean",-0.00228028947922619
18,"Walking","tBodyGyro","std",-0.570762840654762
18,"Walking","tBodyGyroAngleGravity","mean",0.0191852722589286
18,"Walking","tBodyGyroJerk","mean",-0.0634279329897619
18,"Walking","tBodyGyroJerk","std",-0.645439779047619
18,"Walking","tBodyGyroJerkAngleGravity","mean",-0.0632236084642857
18,"Walking","tBodyGyroJerkMag","mean",-0.636485896964286
18,"Walking","tBodyGyroJerkMag","std",-0.726591779107143
18,"Walking","tBodyGyroMag","mean",-0.500471147857143
18,"Walking","tBodyGyroMag","std",-0.60851009125
18,"Walking","tGravityAcc","mean",0.202872273755952
18,"Walking","tGravityAcc","std",-0.976935463452381
18,"Walking","tGravityAccMag","mean",-0.287908078035714
18,"Walking","tGravityAccMag","std",-0.460346465357143
18,"Walking_Downstairs","AngleGravity","mean",-0.149530260551515
18,"Walking_Downstairs","fBodyAcc","mean",-0.388320255030303
18,"Walking_Downstairs","fBodyAcc","std",-0.325864226484848
18,"Walking_Downstairs","fBodyAccJerk","mean",-0.500282282727273
18,"Walking_Downstairs","fBodyAccJerk","std",-0.519782545333333
18,"Walking_Downstairs","fBodyAccMag","mean",-0.241973534781818
18,"Walking_Downstairs","fBodyAccMag","std",-0.344299434181818
18,"Walking_Downstairs","fBodyBodyAccJerkMag","mean",-0.3833987134
18,"Walking_Downstairs","fBodyBodyAccJerkMag","std",-0.386565072363636
18,"Walking_Downstairs","fBodyBodyGyroJerkMag","mean",-0.744236045090909
18,"Walking_Downstairs","fBodyBodyGyroJerkMag","std",-0.763430801654545
18,"Walking_Downstairs","fBodyBodyGyroMag","mean",-0.604735414363636
18,"Walking_Downstairs","fBodyBodyGyroMag","std",-0.533844932145455
18,"Walking_Downstairs","fBodyGyro","mean",-0.525930189684849
18,"Walking_Downstairs","fBodyGyro","std",-0.555233726454545
18,"Walking_Downstairs","tBodyAcc","mean",0.0560606558956364
18,"Walking_Downstairs","tBodyAcc","std",-0.325152912787879
18,"Walking_Downstairs","tBodyAccAngleGravity","mean",-0.0270513275454545
18,"Walking_Downstairs","tBodyAccJerk","mean",0.0219901144187879
18,"Walking_Downstairs","tBodyAccJerk","std",-0.495168156606061
18,"Walking_Downstairs","tBodyAccJerkAngleGravity","mean",-0.0321249909363636
18,"Walking_Downstairs","tBodyAccJerkMag","mean",-0.466516044
18,"Walking_Downstairs","tBodyAccJerkMag","std",-0.3825173332
18,"Walking_Downstairs","tBodyAccMag","mean",-0.293531973636364
18,"Walking_Downstairs","tBodyAccMag","std",-0.229934247036364
18,"Walking_Downstairs","tBodyGyro","mean",-0.00750971030963636
18,"Walking_Downstairs","tBodyGyro","std",-0.534454026745455
18,"Walking_Downstairs","tBodyGyroAngleGravity","mean",0.124796231545455
18,"Walking_Downstairs","tBodyGyroJerk","mean",-0.0638759548660606
18,"Walking_Downstairs","tBodyGyroJerk","std",-0.67832673830303
18,"Walking_Downstairs","tBodyGyroJerkAngleGravity","mean",-0.0583528372090909
18,"Walking_Downstairs","tBodyGyroJerkMag","mean",-0.701663073636364
18,"Walking_Downstairs","tBodyGyroJerkMag","std",-0.744159518909091
18,"Walking_Downstairs","tBodyGyroMag","mean",-0.381022814727273
18,"Walking_Downstairs","tBodyGyroMag","std",-0.507995478327273
18,"Walking_Downstairs","tGravityAcc","mean",0.219034893187879
18,"Walking_Downstairs","tGravityAcc","std",-0.938342947454545
18,"Walking_Downstairs","tGravityAccMag","mean",-0.293531973636364
18,"Walking_Downstairs","tGravityAccMag","std",-0.229934247036364
18,"Walking_Upstairs","AngleGravity","mean",-0.0782323263965517
18,"Walking_Upstairs","fBodyAcc","mean",-0.450425460517241
18,"Walking_Upstairs","fBodyAcc","std",-0.270253956494253
18,"Walking_Upstairs","fBodyAccJerk","mean",-0.635070050114943
18,"Walking_Upstairs","fBodyAccJerk","std",-0.648530371896552
18,"Walking_Upstairs","fBodyAccMag","mean",-0.436561064482759
18,"Walking_Upstairs","fBodyAccMag","std",-0.436218933448276
18,"Walking_Upstairs","fBodyBodyAccJerkMag","mean",-0.574481396551724
18,"Walking_Upstairs","fBodyBodyAccJerkMag","std",-0.587926077068965
18,"Walking_Upstairs","fBodyBodyGyroJerkMag","mean",-0.826193160862069
18,"Walking_Upstairs","fBodyBodyGyroJerkMag","std",-0.860910992241379
18,"Walking_Upstairs","fBodyBodyGyroMag","mean",-0.654029089310345
18,"Walking_Upstairs","fBodyBodyGyroMag","std",-0.533044636034483
18,"Walking_Upstairs","fBodyGyro","mean",-0.582168357816092
18,"Walking_Upstairs","fBodyGyro","std",-0.503387854827586
18,"Walking_Upstairs","tBodyAcc","mean",0.043513080710358
18,"Walking_Upstairs","tBodyAcc","std",-0.301898932775862
18,"Walking_Upstairs","tBodyAccAngleGravity","mean",0.0145957021172414
18,"Walking_Upstairs","tBodyAccJerk","mean",0.0372548794385057
18,"Walking_Upstairs","tBodyAccJerk","std",-0.630657561494253
18,"Walking_Upstairs","tBodyAccJerkAngleGravity","mean",0.0709435610091379
18,"Walking_Upstairs","tBodyAccJerkMag","mean",-0.601463948275862
18,"Walking_Upstairs","tBodyAccJerkMag","std",-0.579330320344828
18,"Walking_Upstairs","tBodyAccMag","mean",-0.279146312758621
18,"Walking_Upstairs","tBodyAccMag","std",-0.37184157
18,"Walking_Upstairs","tBodyGyro","mean",-0.00300270854827586
18,"Walking_Upstairs","tBodyGyro","std",-0.511686906436782
18,"Walking_Upstairs","tBodyGyroAngleGravity","mean",0.0481783979310345
18,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0706653952960919
18,"Walking_Upstairs","tBodyGyroJerk","std",-0.769504319252874
18,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",-0.120113838534483
18,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.781652689310345
18,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.835525127931035
18,"Walking_Upstairs","tBodyGyroMag","mean",-0.3691086
18,"Walking_Upstairs","tBodyGyroMag","std",-0.528058134137931
18,"Walking_Upstairs","tGravityAcc","mean",0.153532587683908
18,"Walking_Upstairs","tGravityAcc","std",-0.93721180408046
18,"Walking_Upstairs","tGravityAccMag","mean",-0.279146312758621
18,"Walking_Upstairs","tGravityAccMag","std",-0.37184157
19,"Laying","AngleGravity","mean",-0.0810449745783133
19,"Laying","fBodyAcc","mean",-0.977557667148594
19,"Laying","fBodyAcc","std",-0.97388602502008
19,"Laying","fBodyAccJerk","mean",-0.981621107188755
19,"Laying","fBodyAccJerk","std",-0.98326694064257
19,"Laying","fBodyAccMag","mean",-0.971957401325301
19,"Laying","fBodyAccMag","std",-0.964056773975904
19,"Laying","fBodyBodyAccJerkMag","mean",-0.980621564096386
19,"Laying","fBodyBodyAccJerkMag","std",-0.979452188433735
19,"Laying","fBodyBodyGyroJerkMag","mean",-0.981890470361446
19,"Laying","fBodyBodyGyroJerkMag","std",-0.97932784746988
19,"Laying","fBodyBodyGyroMag","mean",-0.965624724457831
19,"Laying","fBodyBodyGyroMag","std",-0.957496024457831
19,"Laying","fBodyGyro","mean",-0.973396517871486
19,"Laying","fBodyGyro","std",-0.973064561566265
19,"Laying","tBodyAcc","mean",0.0488431950614458
19,"Laying","tBodyAcc","std",-0.974380795100402
19,"Laying","tBodyAccAngleGravity","mean",-0.0211074851851807
19,"Laying","tBodyAccJerk","mean",0.029130894105494
19,"Laying","tBodyAccJerk","std",-0.982129975742972
19,"Laying","tBodyAccJerkAngleGravity","mean",0.0113723793
19,"Laying","tBodyAccJerkMag","mean",-0.98478434
19,"Laying","tBodyAccJerkMag","std",-0.980668287831325
19,"Laying","tBodyAccMag","mean",-0.96626080686747
19,"Laying","tBodyAccMag","std",-0.963193489036145
19,"Laying","tBodyGyro","mean",-0.00595498691021847
19,"Laying","tBodyGyro","std",-0.972724280321285
19,"Laying","tBodyGyroAngleGravity","mean",0.0237185899156627
19,"Laying","tBodyGyroJerk","mean",-0.0642218780583534
19,"Laying","tBodyGyroJerk","std",-0.982557252128514
19,"Laying","tBodyGyroJerkAngleGravity","mean",-0.0231373792650602
19,"Laying","tBodyGyroJerkMag","mean",-0.985342497710843
19,"Laying","tBodyGyroJerkMag","std",-0.980245510843374
19,"Laying","tBodyGyroMag","mean",-0.953263432771084
19,"Laying","tBodyGyroMag","std",-0.955906646506024
19,"Laying","tGravityAcc","mean",0.244409106746988
19,"Laying","tGravityAcc","std",-0.978257264096386
19,"Laying","tGravityAccMag","mean",-0.96626080686747
19,"Laying","tGravityAccMag","std",-0.963193489036145
19,"Sitting","AngleGravity","mean",-0.276310371744292
19,"Sitting","fBodyAcc","mean",-0.96877876826484
19,"Sitting","fBodyAcc","std",-0.956924082420091
19,"Sitting","fBodyAccJerk","mean",-0.983299213926941
19,"Sitting","fBodyAccJerk","std",-0.98590958826484
19,"Sitting","fBodyAccMag","mean",-0.962632577945206
19,"Sitting","fBodyAccMag","std",-0.952802277671233
19,"Sitting","fBodyBodyAccJerkMag","mean",-0.983751646712329
19,"Sitting","fBodyBodyAccJerkMag","std",-0.983687272739726
19,"Sitting","fBodyBodyGyroJerkMag","mean",-0.986727418493151
19,"Sitting","fBodyBodyGyroJerkMag","std",-0.985416444657534
19,"Sitting","fBodyBodyGyroMag","mean",-0.964238768493151
19,"Sitting","fBodyBodyGyroMag","std",-0.950484417260274
19,"Sitting","fBodyGyro","mean",-0.972722706210046
19,"Sitting","fBodyGyro","std",-0.969681302511415
19,"Sitting","tBodyAcc","mean",0.0494611339442922
19,"Sitting","tBodyAcc","std",-0.959558740684932
19,"Sitting","tBodyAccAngleGravity","mean",0.0358415172794521
19,"Sitting","tBodyAccJerk","mean",0.0302992938352329
19,"Sitting","tBodyAccJerk","std",-0.984338584931507
19,"Sitting","tBodyAccJerkAngleGravity","mean",-0.0203678172205479
19,"Sitting","tBodyAccJerkMag","mean",-0.986423976027397
19,"Sitting","tBodyAccJerkMag","std",-0.984205184931507
19,"Sitting","tBodyAccMag","mean",-0.962074065616438
19,"Sitting","tBodyAccMag","std",-0.951755657260274
19,"Sitting","tBodyGyro","mean",0.00782071838917808
19,"Sitting","tBodyGyro","std",-0.969992864246575
19,"Sitting","tBodyGyroAngleGravity","mean",-0.000867430025479454
19,"Sitting","tBodyGyroJerk","mean",-0.0675277737945205
19,"Sitting","tBodyGyroJerk","std",-0.98708045260274
19,"Sitting","tBodyGyroJerkAngleGravity","mean",0.0441186431780822
19,"Sitting","tBodyGyroJerkMag","mean",-0.989450316575342
19,"Sitting","tBodyGyroJerkMag","std",-0.985831284657534
19,"Sitting","tBodyGyroMag","mean",-0.942229043835616
19,"Sitting","tBodyGyroMag","std",-0.950491807945205
19,"Sitting","tGravityAcc","mean",0.476947212785388
19,"Sitting","tGravityAcc","std",-0.966573261552511
19,"Sitting","tGravityAccMag","mean",-0.962074065616438
19,"Sitting","tGravityAccMag","std",-0.951755657260274
19,"Standing","AngleGravity","mean",-0.198104058607306
19,"Standing","fBodyAcc","mean",-0.969589424200913
19,"Standing","fBodyAcc","std",-0.960703129360731
19,"Standing","fBodyAccJerk","mean",-0.979504745844749
19,"Standing","fBodyAccJerk","std",-0.982342275890411
19,"Standing","fBodyAccMag","mean",-0.968910788767123
19,"Standing","fBodyAccMag","std",-0.964259110821918
19,"Standing","fBodyBodyAccJerkMag","mean",-0.979135412739726
19,"Standing","fBodyBodyAccJerkMag","std",-0.979179149452055
19,"Standing","fBodyBodyGyroJerkMag","mean",-0.984536610136986
19,"Standing","fBodyBodyGyroJerkMag","std",-0.982228582191781
19,"Standing","fBodyBodyGyroMag","mean",-0.958578129589041
19,"Standing","fBodyBodyGyroMag","std",-0.936723548493151
19,"Standing","fBodyGyro","mean",-0.962675982328767
19,"Standing","fBodyGyro","std",-0.958929025159817
19,"Standing","tBodyAcc","mean",0.0512353165675799
19,"Standing","tBodyAcc","std",-0.962313640502283
19,"Standing","tBodyAccAngleGravity","mean",0.0134942698739726
19,"Standing","tBodyAccJerk","mean",0.0288725275831096
19,"Standing","tBodyAccJerk","std",-0.980492601232877
19,"Standing","tBodyAccJerkAngleGravity","mean",0.00551845562821918
19,"Standing","tBodyAccJerkMag","mean",-0.983068923561644
19,"Standing","tBodyAccJerkMag","std",-0.979640838082192
19,"Standing","tBodyAccMag","mean",-0.960505683561644
19,"Standing","tBodyAccMag","std",-0.962549342465753
19,"Standing","tBodyGyro","mean",-0.00572717957753425
19,"Standing","tBodyGyro","std",-0.958806764657534
19,"Standing","tBodyGyroAngleGravity","mean",0.0134763448589041
19,"Standing","tBodyGyroJerk","mean",-0.0645718763791324
19,"Standing","tBodyGyroJerk","std",-0.982225756940639
19,"Standing","tBodyGyroJerkAngleGravity","mean",0.0363689816575343
19,"Standing","tBodyGyroJerkMag","mean",-0.985801637671233
19,"Standing","tBodyGyroJerkMag","std",-0.983069427945205
19,"Standing","tBodyGyroMag","mean",-0.94174504109589
19,"Standing","tBodyGyroMag","std",-0.937951031506849
19,"Standing","tGravityAcc","mean",0.283597249191781
19,"Standing","tGravityAcc","std",-0.974233398082192
19,"Standing","tGravityAccMag","mean",-0.960505683561644
19,"Standing","tGravityAccMag","std",-0.962549342465753
19,"Walking","AngleGravity","mean",-0.147977989826923
19,"Walking","fBodyAcc","mean",0.0116178837915385
19,"Walking","fBodyAcc","std",-0.0597131105916667
19,"Walking","fBodyAccJerk","mean",-0.0283326441375641
19,"Walking","fBodyAccJerk","std",-0.0171973731704487
19,"Walking","fBodyAccMag","mean",0.0322272296217308
19,"Walking","fBodyAccMag","std",-0.324793406057692
19,"Walking","fBodyBodyAccJerkMag","mean",0.0730179928688462
19,"Walking","fBodyBodyAccJerkMag","std",-0.0222869586038462
19,"Walking","fBodyBodyGyroJerkMag","mean",-0.262442822846154
19,"Walking","fBodyBodyGyroJerkMag","std",-0.336148733
19,"Walking","fBodyBodyGyroMag","mean",-0.0952460452365385
19,"Walking","fBodyBodyGyroMag","std",-0.141598402309615
19,"Walking","fBodyGyro","mean",0.0400942233485897
19,"Walking","fBodyGyro","std",-0.153890095267692
19,"Walking","tBodyAcc","mean",0.0440057134416667
19,"Walking","tBodyAcc","std",-0.00219377398692308
19,"Walking","tBodyAccAngleGravity","mean",-0.0347371576365385
19,"Walking","tBodyAccJerk","mean",0.0212943681397533
19,"Walking","tBodyAccJerk","std",0.00394778374814102
19,"Walking","tBodyAccJerkAngleGravity","mean",0.00980404751923077
19,"Walking","tBodyAccJerkMag","mean",0.109450990201923
19,"Walking","tBodyAccJerkMag","std",0.0356558788076923
19,"Walking","tBodyAccMag","mean",0.0648173438653846
19,"Walking","tBodyAccMag","std",-0.0993927171359615
19,"Walking","tBodyGyro","mean",-0.0076144443900641
19,"Walking","tBodyGyro","std",-0.081681630371859
19,"Walking","tBodyGyroAngleGravity","mean",0.0110769714807692
19,"Walking","tBodyGyroJerk","mean",-0.0580857888538462
19,"Walking","tBodyGyroJerk","std",-0.141656746885897
19,"Walking","tBodyGyroJerkAngleGravity","mean",-0.0306780626346154
19,"Walking","tBodyGyroJerkMag","mean",-0.164699977592308
19,"Walking","tBodyGyroJerkMag","std",-0.271487480103846
19,"Walking","tBodyGyroMag","mean",0.100045071430769
19,"Walking","tBodyGyroMag","std",-0.0218463165461538
19,"Walking","tGravityAcc","mean",0.207347193166667
19,"Walking","tGravityAcc","std",-0.952566864615385
19,"Walking","tGravityAccMag","mean",0.0648173438653846
19,"Walking","tGravityAccMag","std",-0.0993927171359615
19,"Walking_Downstairs","AngleGravity","mean",-0.130610013179487
19,"Walking_Downstairs","fBodyAcc","mean",0.380709681675641
19,"Walking_Downstairs","fBodyAcc","std",0.336023941470085
19,"Walking_Downstairs","fBodyAccJerk","mean",0.27020822874359
19,"Walking_Downstairs","fBodyAccJerk","std",0.242727387469402
19,"Walking_Downstairs","fBodyAccMag","mean",0.586637550769231
19,"Walking_Downstairs","fBodyAccMag","std",0.0828630624102564
19,"Walking_Downstairs","fBodyBodyAccJerkMag","mean",0.538404846128205
19,"Walking_Downstairs","fBodyBodyAccJerkMag","std",0.316346415348718
19,"Walking_Downstairs","fBodyBodyGyroJerkMag","mean",-0.0229045295641026
19,"Walking_Downstairs","fBodyBodyGyroJerkMag","std",-0.143254547512821
19,"Walking_Downstairs","fBodyBodyGyroMag","mean",0.203979764835897
19,"Walking_Downstairs","fBodyBodyGyroMag","std",0.0320366671179487
19,"Walking_Downstairs","fBodyGyro","mean",0.277572888363248
19,"Walking_Downstairs","fBodyGyro","std",-0.0159228373606838
19,"Walking_Downstairs","tBodyAcc","mean",0.0381328619012906
19,"Walking_Downstairs","tBodyAcc","std",0.397018655726496
19,"Walking_Downstairs","tBodyAccAngleGravity","mean",5.44181692307714e-05
19,"Walking_Downstairs","tBodyAccJerk","mean",0.0082845981965812
19,"Walking_Downstairs","tBodyAccJerk","std",0.293189546450427
19,"Walking_Downstairs","tBodyAccJerkAngleGravity","mean",0.0187805524358974
19,"Walking_Downstairs","tBodyAccJerkMag","mean",0.434490400974359
19,"Walking_Downstairs","tBodyAccJerkMag","std",0.450612065720513
19,"Walking_Downstairs","tBodyAccMag","mean",0.644604325128205
19,"Walking_Downstairs","tBodyAccMag","std",0.413472376589744
19,"Walking_Downstairs","tBodyGyro","mean",-0.00478072027777778
19,"Walking_Downstairs","tBodyGyro","std",0.0948545492991453
19,"Walking_Downstairs","tBodyGyroAngleGravity","mean",0.444101172307692
19,"Walking_Downstairs","tBodyGyroJerk","mean",-0.0425869248435897
19,"Walking_Downstairs","tBodyGyroJerk","std",0.0937216334045299
19,"Walking_Downstairs","tBodyGyroJerkAngleGravity","mean",-0.0465227397435897
19,"Walking_Downstairs","tBodyGyroJerkMag","mean",0.0875816618205128
19,"Walking_Downstairs","tBodyGyroJerkMag","std",-0.0438985022538462
19,"Walking_Downstairs","tBodyGyroMag","mean",0.418004608615385
19,"Walking_Downstairs","tBodyGyroMag","std",0.237821231894872
19,"Walking_Downstairs","tGravityAcc","mean",0.180258647959231
19,"Walking_Downstairs","tGravityAcc","std",-0.905656711794872
19,"Walking_Downstairs","tGravityAccMag","mean",0.644604325128205
19,"Walking_Downstairs","tGravityAccMag","std",0.413472376589744
19,"Walking_Upstairs","AngleGravity","mean",-0.00385342625
19,"Walking_Upstairs","fBodyAcc","mean",-0.0882352679534167
19,"Walking_Upstairs","fBodyAcc","std",-0.07578596319375
19,"Walking_Upstairs","fBodyAccJerk","mean",-0.2199693805225
19,"Walking_Upstairs","fBodyAccJerk","std",-0.2460503238175
19,"Walking_Upstairs","fBodyAccMag","mean",-0.07962876322
19,"Walking_Upstairs","fBodyAccMag","std",-0.368253499
19,"Walking_Upstairs","fBodyBodyAccJerkMag","mean",-0.187391317015
19,"Walking_Upstairs","fBodyBodyAccJerkMag","std",-0.43467125
19,"Walking_Upstairs","fBodyBodyGyroJerkMag","mean",-0.4771839145
19,"Walking_Upstairs","fBodyBodyGyroJerkMag","std",-0.58828966075
19,"Walking_Upstairs","fBodyBodyGyroMag","mean",-0.28884026785
19,"Walking_Upstairs","fBodyBodyGyroMag","std",-0.3771327525
19,"Walking_Upstairs","fBodyGyro","mean",-0.1620122260775
19,"Walking_Upstairs","fBodyGyro","std",-0.278312676793333
19,"Walking_Upstairs","tBodyAcc","mean",0.0202218465408333
